,Title,Author,Subject1,Subject2,Subject3,Num_Downloads,Word_Count,Language,Release_Date
7403,The Letters of a Portuguese Nun,Guilleragues,Epistolary fiction,"Alcoforado, Mariana, 1640-1723 -- Fiction",NA,71,31459,English,2018-06-26
7404,Through the Casentino with Hints for the Traveller,Lina Eckenstein,Tuscany (Italy) -- Description and travel,Casentino (Italy) -- Description and travel,NA,15,29967,English,2018-06-26
7405,All along the River: A Novel,M. E. Braddon,English fiction -- 19th century,NA,NA,28,115256,English,2018-06-26
7406,What a Young Wife Ought to Know,Emma F. Angell Drake,Women -- Health and hygiene,Marriage,Infants -- Care,41,60038,English,2018-06-26
7407,"""My Merry Rockhurst""",Agnes Castle and Egerton Castle,London (England) -- Fiction,"Great Britain -- History -- Charles II, 1660-1685 -- Fiction","Tower of London (London, England) -- Fiction",3,76374,English,2018-06-27
7408,Captain Lucy in France,Aline Havard,War stories,Red Cross and Red Crescent -- Juvenile fiction,"World War, 1914-1918 -- Juvenile fiction",9,82632,English,2018-06-27
7409,The Book of Friendship: A Little Manual of Comradeship,Reginald Wright Kauffman,Friendship,NA,NA,3,0,English,2018-06-27
7410,Selection from J. & A. Churchill's General Catalogue (1890),J. & A. Churchill,Publishers' catalogs -- England -- London,Medicine -- Bibliography -- Catalogs,J. & A. Churchill -- Catalogs,10,17,English,2018-06-27
7411,"The Magic of the Horse-shoe, with other folk-lore notes",Robert Means Lawrence,Folklore,NA,NA,92,79468,English,2018-06-27
7412,Etwas von den Wurzelkindern by S,le Olfers,Picture books for children,Nature -- Juvenile fiction,Spring -- Juvenile fiction,34,17,German,2018-06-27
7413,"Down the Snow Stairs; Or, From Good-Night to Good-Morning",Alice Corkran,Fantasy fiction,Conduct of life -- Juvenile fiction,Children -- Conduct of life -- Juvenile fiction,6,37252,English,2018-06-29
7414,Rákóczy fia: Regény,Mór Jókai,Hungarian fiction -- 19th century,NA,NA,6,93380,Hungarian,2018-06-29
7415,The Mysteries of Heron Dyke: A Novel of Incident. Volume 3 (of 3),T. W. Speight,Detective and mystery stories,English fiction -- 19th century,NA,4,56305,English,2018-06-29
7416,A Minion of the Moon: A Romance of the King's Highway,T. W. Speight,England -- Fiction,English fiction -- 19th century,Brigands and robbers -- Fiction,6,78828,English,2018-06-29
7417,The Courtship of Miles Standish:,Henry Wadsworth Longfellow,"Standish, Myles, 1584?-1656 -- Poetry","Massachusetts -- History -- New Plymouth, 1620-1691 -- Poetry",NA,21,19435,English,2018-06-29
7418,A Modern Madonna,Caroline Abbot Stanley,Women -- Fiction,United States -- Social life and customs -- 20th century -- Fiction,Custody of children -- Fiction,7,113915,English,2018-06-29
7419,La guerre,Camille Mauclair,"World War, 1914-1918 -- Art and the war",War in art,"Steinlen, Théophile Alexandre, 1859-1923",21,11201,French,2018-06-29
7420,Bêtes et gens qui s'aimèrent,Claude Farrère,"Short stories, French",French fiction -- 20th century,NA,8,36274,French,2018-06-30
7421,"Rockets, Missiles, and Spacecraft of the National Air and Space Museu","ckets, Missiles, and Spacecraft of the National Air and Space Museum,",National Air and Space Museum,Astronautics -- United States -- Exhibitions,NA,30,18989,English,2018-06-30
7422,Cliff Dwellings of the Mesa Verde: A Study in Pictures,Don Watson,Mesa Verde National Park (Colo.),Cliff-dwellings -- Colorado -- Pictorial works,Cliff-dwellers -- Colorado,17,13133,English,2018-06-30
7423,The Book of Love,Paolo Mantegazza,Love,NA,NA,35,78714,English,2018-06-30
7424,German Barbarism: A Neutral's Indictment,Léon Maccas,"World War, 1914-1918 -- Atrocities",NA,NA,10,63289,English,2018-06-30
7425,La Hyène Enragée,Pierre Loti,"World War, 1914-1918",NA,NA,7,42532,French,2018-06-30
7426,Baron Trump's Marvellous Underground Journey,Ingersoll Lockwood,Fantasy fiction,Dogs -- Juvenile fiction,Conduct of life -- Juvenile fiction,395,17,English,2018-06-30
7427,The Sheep-Stealers,Violet Jacob,Country life -- Fiction,Man-woman relationships -- Fiction,Wales -- History -- 19th century -- Fiction,14,109991,English,2018-06-30
7428,Peter Vischer,Cecil Headlam,"Vischer, Peter, approximately 1455-1529","Vischer, Peter, 1487-1528",Vischer family,10,28585,English,2018-06-30
7429,Nouveaux Pastels (Dix portraits d'hommes),Paul Bourget,French literature -- 19th century,NA,NA,14,17,French,2018-07-01
7430,Œuvres complètes de Guy de Maupassant - volume 13,Guy de Maupassant,French literature -- 19th century,NA,NA,37,108715,French,2018-07-01
7431,"The Philippine Islands, 1493-1898, Volume 52, 1841-1898",Edward Gaylord Bourne et al.,Philippines -- History -- Sources,Missions -- Philippines,Philippines -- Discovery and exploration,98,104307,English,2018-07-01
7432,On Mule Back Thru Central America with the Gospel,Mattie Crawford,Central America -- Description and travel,Missionaries -- United States -- Biography,"Crawford, Mattie",4,17,English,2018-07-01
7433,"The Southern Literary Messenger, Vol. I., No. 7, March, 1835",Various,American literature -- 19th century -- Periodicals,NA,NA,6,69284,English,2018-07-02
7434,A Primer of the Art of Illumination for the Use of Beginners,F. Delamotte,Illumination of books and manuscripts,Illumination of books and manuscripts -- Specimens,NA,28,12099,English,2018-07-02
7435,Lucerne,G. Flemwell,Lucerne (Switzerland) -- Description and travel,NA,NA,10,14098,English,2018-07-02
7436,Hurst & Blackett's Standard Library (1895),Hurst & Blackett,Publishers' catalogs -- England -- London,Hurst & Blackett -- Catalogs,NA,6,8052,English,2018-07-03
7437,Sydney to Croydon (Northern Queensland),Saltbush,New South Wales -- Description and travel,Queensland -- Description and travel,Gold mines and mining -- Australia -- Croydon (Qld.),4,23303,English,2018-07-03
7438,Glove Lore,Otis H. Kean & Co.,Gloves,NA,NA,13,2083,English,2018-07-03
7439,"The Catholic World, Vol. 09, April, 1869-September, 1869",Various,Catholic Church -- Periodicals,NA,NA,27,512716,English,2018-07-03
7440,A Soldier's Experience in Southern Prisons,Christian Miller Prutsman,"United States -- History -- Civil War, 1861-1865 -- Prisoners and prisons",NA,NA,5,20457,English,2018-07-04
7441,The Underground World: A mirror of life below the surface,Thomas Wallace Knox,Mines and mineral resources,Social history -- 19th century,Caves,41,310081,English,2018-07-04
7442,Royalty in All Ages,T. F. Thiselton-Dyer,Europe -- Kings and rulers,NA,NA,16,114208,English,2018-07-04
7443,The Aviator and the Weather Bureau,Ford A. Carpenter,Aeronautics,Meteorology in aeronautics,NA,6,7580,English,2018-07-04
7444,Gypsy and Ginger,Eleanor Farjeon,Married people -- Fiction,NA,NA,17,22282,English,2018-07-05
7445,"The American Missionary — Volume 36, No. 1, January, 1882",Various,Congregational churches -- Missions -- Periodicals,Home missions -- Periodicals,NA,9,19029,English,2018-07-05
7446,"The American Missionary — Volume 36, No. 2, February, 1882",Various,Congregational churches -- Missions -- Periodicals,Home missions -- Periodicals,NA,8,18410,English,2018-07-05
7447,The Romance of a Shop,Amy Levy,London (England) -- Fiction,Women -- Employment -- Fiction,Middle class women -- Fiction,73,50695,English,2018-07-05
7448,Meditaciones del Quijote,José Ortega y Gasset,Fiction,Aesthetics,"Cervantes Saavedra, Miguel de, 1547-1616. Don Quixote",67,33109,Spanish,2018-07-05
7449,"Le Whip-Poor-Will, ou, les pionniers de l'Orégon",Amédée Bouis,Frontier and pioneer life -- Oregon -- Fiction,Indians of North America -- Oregon -- Fiction,NA,6,72958,French,2018-07-07
7450,"Cassell's Book of Birds, Volume 2",Alfred Edmund Brehm,Birds,NA,NA,29,186269,English,2018-07-05
7451,"Woodcock's Little Game: A Comedy-Farce, In Two Acts",John Maddison Morton,Comedies,English drama -- 19th century,NA,5,17,English,2018-07-06
7452,Five Years Under the Southern Cross: Experiences and Impressions,Spurr,Australia -- Description and travel,NA,NA,5,17,English,2018-07-06
7453,Kelly of the Foreign Legion: Letters of Légionnaire Russell A. Kelly,Kelly,"World War, 1914-1918 -- Personal narratives",France. Armée. Légion étrangère,NA,6,17,English,2018-07-06
7454,"Mémoires de Garibaldi, tome 2/2",Alexandre Dumas,"Garibaldi, Giuseppe, 1807-1882",Statesmen -- Italy -- Biography,Italy -- History -- 1815-1870,15,47442,French,2018-07-06
7455,The Frozen North,Richard Mayde,Arctic regions,NA,NA,7,17,English,2018-07-06
7456,The Sufferings and Escape of Capt. Chas. H. Brown From an Awful Imprisonment,,Punta Arenas (Chile) -- History,Florida (Ship),"Brown, Charles H., captain of the bark Florida",9,17,English,2018-07-07
7457,The Book of Husbandry,Anthony Fitzherbert,Conduct of life,Agriculture -- England,"Home economics, Rural",64,17,English,2018-07-07
7458,"Sacred Mysteries Among the Mayas and the Quiches, 11,500 Years Ago",Le Plongeon,Yucatán (Mexico : State) -- Antiquities,Freemasons,Mayas,42,39421,English,2018-07-07
7459,Reprint of Two Tracts,Jean Paul Marat,Sexually transmitted diseases,Eye -- Diseases,Gonorrhea,10,8974,English,2018-07-08
7460,The genetic and the operative evidence relating to secondary sexual characte,e genetic and the operative evidence relating to secondary sexual characters,Poultry,Sex (Biology),Genetics,16,17,English,2018-07-07
7461,Ed. Manet: étude biographique et critique,Émile Zola,"Manet, Édouard, 1832-1883",NA,NA,19,11466,French,2018-07-13
7462,"Jacquette, a Sorority Girl",Grace Ethelwyn Cody,High school students -- Juvenile fiction,Girls -- Societies and clubs -- Juvenile fiction,NA,5,17,English,2018-07-08
7463,Early Typography,William Skeen,Printing -- History -- Origin and antecedents,NA,NA,34,77122,English,2018-07-08
7464,Ten Degrees Backward,Ellen Thorneycroft Fowler,Brothers and sisters -- Fiction,England -- Social life and customs -- 20th century -- Fiction,Husband and wife -- Fiction,6,96383,English,2018-07-08
7465,König Löwes Hochzeitsschmaus by S,le Olfers,Animals -- Juvenile fiction,Children's stories,Stories in rhyme,7,17,German,2018-07-08
7466,Jacqueline of the Carrier Pigeons,Augusta Huiell Seaman,"Netherlands -- History -- Eighty Years' War, 1568-1648 -- Juvenile fiction",Homing pigeons -- Juvenile fiction,Leiden (Netherlands) -- Juvenile fiction,19,17,English,2018-07-08
7467,Lauds and libels,Charles L. Graves,"World War, 1914-1918 -- Poetry",NA,NA,7,11245,English,2018-07-08
7468,"A Group of Eastern Romances and Stories from the Persian, Tamil and Ur","Group of Eastern Romances and Stories from the Persian, Tamil and Urdu",Tales -- Iran,"Tales, Tamil","Tales, Urdu",48,17,English,2018-07-08
7469,Doctor Rabbit and Tom Wildcat,Thomas C. Hinkle,Animals -- Juvenile fiction,Rabbits -- Juvenile fiction,Lynx -- Juvenile fiction,7,12861,English,2018-07-08
7470,"Captured by Apes; or, How Philip Garland Became King of Apeland",Harry Prentice,Conduct of life -- Juvenile fiction,Shipwreck survival -- Juvenile fiction,Islands -- Juvenile fiction,7,65394,English,2018-07-09
7471,"A Settler's 35 Years' Experience in Victoria, Australia",E. Hulme,"Hulme, E. (Edward), 1818-1904",Immigrants -- Australia -- Biography,Victoria -- Biography,6,15799,English,2018-07-09
7472,Fanny Burney and Her Friends: Select Passages from Her Diary and Other Writin,nny Burney and Her Friends: Select Passages from Her Diary and Other Writings,"Burney, Fanny, 1752-1840 -- Friends and associates",NA,NA,24,17,English,2018-07-10
7473,The Yellow Pearl: A Story of the East and the West,Adeline M. Teskey,Orphans -- Fiction,Young women -- Fiction,Diary fiction,6,27581,English,2018-07-09
7474,Social-Democracy and Woman Suffrage,Klara Zetkin,Women -- Suffrage,Sozialdemokratische Partei Deutschlands,NA,15,10452,English,2018-07-10
7475,Experience of a Confederate States Prisoner,Beckwith West,"United States -- History -- Civil War, 1861-1865 -- Prisoners and prisons","United States -- History -- Civil War, 1861-1865 -- Personal narratives, Confederate",NA,3,32444,English,2018-07-09
7476,Philip: The Story of a Boy Violinist,Mary C. Hungerford and Virginia C. Young,Boys -- Fiction,Violinists -- Fiction,NA,6,17,English,2018-07-10
7477,A láthatatlan ember: Regény,Géza Gárdonyi,"Attila, -453 -- Fiction",Huns -- Fiction,Europe -- History -- To 476 -- Fiction,24,75664,Hungarian,2018-07-10
7478,Index for Works of Arthur Colton,Arthur Colton,Indexes,NA,NA,3,1143,English,2018-07-10
7479,Four Years in the Underbrush: Adventures as a Working Woman in New Yo,ur Years in the Underbrush: Adventures as a Working Woman in New York,Women employees -- New York (State) -- New York,NA,NA,8,97758,English,2018-07-10
7480,The War That Will End War,H. G. Wells,"World War, 1914-1918",NA,NA,59,0,English,2018-07-10
7481,The Picture Gallery Explored,Unknown,Biography -- Juvenile literature,Manners and customs -- Juvenile literature,NA,15,17,English,2018-07-10
7482,The Napoleon Gallery,Etienne Achille Réveil,"Napoleon I, Emperor of the French, 1769-1821 -- Portraits, caricatures, etc.",NA,NA,17,17127,English,2018-07-11
7483,The Golden South: Memories of Australian Home Life from 1843 to 1888,Lambert,New South Wales -- Description and travel,"Lambert, Kathleen",Australia -- Social conditions -- 1788-1900,12,53554,English,2018-07-11
7484,Index for Works of Andrew Barton 'Banjo' Paterson,A. B. Paterson,Indexes,NA,NA,11,977,English,2018-07-11
7485,"The Juggler's Oracle; or, The Whole Art of Legerdemain Laid Open",H. Boaz,Magic tricks,Tricks,NA,25,17,English,2018-07-12
7486,Index for Works of Holman Day,Holman Day,Indexes,NA,NA,3,2200,English,2018-07-12
7487,Omega: The Last days of the World,Camille Flammarion,Science fiction,End of the world -- Fiction,NA,58,17,English,2018-07-12
7488,Index of the Project Gutenberg Works of H. G. Wells,H. G. Wells,Indexes,NA,NA,54,17,English,2018-07-12
7489,Great Western Railway Instructions,William Wylie Grierson,Railroad rails,NA,NA,8,17,English,2018-07-12
7490,Engraved Gems,Maxwell Sommerville,Gems,NA,NA,11,16301,English,2018-07-12
7491,"The Natural History of Pliny, Volume 1 (of 6)",the Elder Pliny,Natural history -- Pre-Linnean works,NA,NA,605,231865,English,2018-07-12
7492,Trolley Folly,Henry Wallace Phillips,United States -- Social life and customs -- Fiction,"Short stories, American",NA,10,38635,English,2018-07-12
7493,Visser's Nederlandsch-Indisch Vegetarisch Kookboek,Catenius-van der Meijden,Vegetarianism,Cooking (Vegetables),"Cooking, Dutch",31,36569,Dutch,2018-07-13
7494,The Wanderers,Mary Johnston,Historical fiction,"Short stories, American",Feminist fiction,16,121326,English,2018-07-13
7495,The Land of Joy,Ralph Henry Barbour,Love stories,Harvard University -- Fiction,Youth -- Fiction,8,78898,English,2018-07-14
7496,"The Diggings, the Bush, and Melbourne",James Armour,Victoria -- Description and travel,NA,NA,6,29117,English,2018-07-13
7497,Femtio fabler för barn,Wilhelm Hey,Children's poetry,"Fables, German -- Translations into Swedish",NA,14,17,Swedish,2018-07-13
7498,A History of Economic Doctrines,Charles Gide and Charles Rist,Economics -- History,NA,NA,65,17,English,2018-07-13
7499,Index for Works of Robert W. Buchanan,Robert Williams Buchanan,Indexes,NA,NA,3,1101,English,2018-07-13
7500,"The Observations of Sir Richard Hawkins, Knt, in his Voyage into the South S","e Observations of Sir Richard Hawkins, Knt, in his Voyage into the South Sea",America -- Discovery and exploration -- British -- Early works to 1800,South America -- Description and travel -- Early works to 1800,NA,27,17,English,2018-07-13
7501,Irresolute Catherine,Violet Jacob,Wales -- Fiction,Man-woman relationships -- Fiction,Shepherds -- Fiction,4,17,English,2018-07-14
7502,The Angel in the Cloud,Edwin W. Fuller,American poetry -- 19th century,NA,NA,8,29643,English,2018-07-14
7503,El tratado de la pintura,Leon Battista Alberti and da Vinci Leonardo,"Leonardo, da Vinci, 1452-1519",Painting -- Early works to 1800,"Alberti, Leon Battista, 1404-1472",99,78515,Spanish,2018-07-14
7504,"Oeuvres complètes de Charles Péguy, Oeuvres de poésie (tome 6)",Charles Péguy,French literature,French poetry,NA,65,56298,French,2018-07-14
7505,The Hopi Indians,Walter Hough,Hopi Indians,NA,NA,26,65547,English,2018-07-14
7506,The Camp Fire Girls at Half Moon Lake,Margaret Vandercook,Camp Fire Girls -- Juvenile fiction,Girls -- Societies and clubs -- Juvenile fiction,NA,3,17,English,2018-07-15
7507,The Mercer Boys at Woodcrest,Capwell Wyckoff,Schools -- Juvenile fiction,Kidnapping -- Juvenile fiction,Brothers -- Juvenile fiction,9,51489,English,2018-07-15
7508,"The American Missionary — Volume 36, No. 3, March, 1882",Various,Congregational churches -- Missions -- Periodicals,Home missions -- Periodicals,NA,2,18371,English,2018-07-15
